name,topic,pagerank
时得,9406,0.6006937246552174
随身,5783,1.811746052913272
奇合,5783,1.0588156725971862
盈尺,5783,0.5310183087972169
出城,9125,1.1971413872132273
初惊,7497,2.5256114463149046
有天,5783,0.645664095126954
如风,7285,0.5471809175249779
骊龙,5783,0.614217284655138
时雨,9125,0.7259032324501525
危楼,5783,1.1052150916062464
亦如,9406,0.43982549506132795
东征,5783,0.6598594355692315
旧日,7062,0.8046586948246186
寒林,5783,1.6229944988088485
毛羽,5783,0.6507262139288293
锦茵,7062,1.8210554495153344
语默,7359,0.6606185546461312
垂柳,5804,1.696257858115647
岩花,5783,1.1213708177155335
朱衣,5783,0.5158262601048985
传语,5783,1.118728148797617
云空,9125,1.0597976115235717
端坐,5783,0.69052513327615
城暮,8583,1.7362132765459968
亲爱,5618,1.534444872492342
凡夫,9406,2.4656146385302535
根本,8749,0.8371498405194281
顾盼,5783,0.6206442892058829
酒楼,7795,1.5864409062415579
濯缨,5783,0.6500608276228592
仙舟,228,2.56251214626011
吟咏,8772,0.872350321501247
幽兰,7062,2.0713566238074947
高丘,5783,1.0741471854237454
微躬,5783,0.5907424897488411
如昨,180,0.7741042588008626
菱花,7205,1.3038974151485194
更想,5783,0.6238690094899193
锵锵,6697,0.49921895509131603
世难,5783,0.5922714516613233
琼瑶,10657,0.5389330095636877
上行,6933,1.8578600615760865
柳营,5783,0.7989473678103329
此言,8747,0.7460128894321083
衣上,2414,0.565048933227069
鼎湖,7205,0.8075237512448361
鱼鳞,5783,0.6269833832643286
委曲,5426,2.0674574302043647
如山,10604,0.7192105852695446
鲁连,284,0.5892061345054227
还因,5783,0.9140089880035591
折桂,6853,1.881820772932358
思深,5783,1.9058437174188159
兹山,8250,0.5336545599695045
情亲,5783,0.878405467341082
成尘,5783,0.8787038191328082
细泉,7271,1.454778858861845
蓬山,5783,0.700198902806062
莫笑,5783,0.7538149715008873
汉兵,8747,0.7949506933769613
不思,9406,0.9340489296186073
曈曈,7271,0.32681754673283764
翻然,8081,0.7204015024364645
摇曳,5783,0.69868800793515
轩盖,5783,0.6889387597045721
壶浆,6652,0.595980217061497
林塘,5783,0.7891849821873331
吴江,6603,0.4589486541057385
胸臆,552,0.31107929026666525
屈曲,7930,4.041907788119911
摇风,5783,0.643407535839573
忠信,7726,0.6536495540574487
紫髯,215,1.1472971368432534
还从,180,0.6941659508055623
群生,9406,0.37875666927124024
死者,5783,0.6616446790824358
苦雨,9125,0.6928233914621502
四肢,7205,0.6724301283262807
不异,10604,0.49150036393142926
吴宫,552,1.534623837509908
曲岸,5783,1.0738827257013217
马迹,5783,0.5941592068586811
独树,9125,0.9912217952836483
长日,5783,1.1250976948270468
覆载,7143,0.40854692439272994
到日,5783,0.6586922863766024
涅槃,7930,0.883154031506621
所见,215,1.360203377845498
骐骥,6217,0.4740721994035838
慈亲,5783,1.1183770104797357
独眠,5783,0.7219298187286085
古岸,5783,0.6169604173240081
闲情,5783,2.745071295574535
金尊,5783,0.6490561901878231
知道,5783,0.6222308416244641
衲衣,5783,0.9508209734910087
问君,5783,0.652407151694586
士卒,5783,0.8618470979699369
乌啼,5783,0.7257526421479013
清切,5783,0.5939971276038751
何迟,5783,0.6363903738373442
田中,5783,0.7366368070962169
有涯,5783,1.3244065928097897
夫妻,5783,0.6682807836773327
有书,5783,0.9990850181323226
听我,7205,0.5658308519553299
池馆,5783,0.6949590947196532
河不,5783,1.131644374015893
一卷,5783,0.8445408975295831
海树,5783,2.0479754055273673
檐楹,5783,0.6566094947276581
御苑,5783,0.8988038875377451
中禁,5783,2.383019723817429
修行,532,1.1105576729896383
高论,5783,0.9926816577551834
骑动,5783,0.5338882330433911
不逐,5783,0.5887558213462623
君同,6582,1.4599697076164746
生平,8749,1.7671434948938922
罗袜,5783,1.507953741098373
佳丽,7262,0.5559580729653951
吹角,7459,1.1191586994070393
年多,5783,0.6013811195720699
越溪,5783,0.6405087196271619
牵牛,676,1.4683535638125684
白花,5783,0.5927877720269777
锦衾,5783,0.6449064813421145
遗老,5783,0.8466351795561444
不之,5783,0.673978071534825
目断,5783,0.8084350669070518
卖药,6603,0.7000009492855261
咸秦,238,0.7825701998307737
日在,7576,1.3374919865911359
咏诗,5783,0.6925190424239085
淅淅,5560,0.9511123733909495
黎庶,8446,0.7780755681132153
秦塞,10208,0.5004449529695796
百度,7062,0.36613957881027925
可量,5783,0.5152840697903555
少留,7285,1.96066001493406
月来,5783,0.856084790148911
醉里,5783,0.9817864468092238
阴山,2601,1.2129648038401615
峰头,7205,2.0699919445425414
匆匆,5804,0.6480749287045727
为心,7848,3.132121881209533
幽赏,5783,2.051823565471932
灯火,36,1.6289640445237095
还生,676,0.9457280195500936
誓将,7726,0.6815549582062739
薄俗,6959,1.1161864786534534
莲峰,5783,0.7386314436418568
枫叶,5616,1.7993167616520946
射雕,7459,1.0603835848743632
弯弓,8368,1.5234511035821168
照灼,6512,1.8314147165486665
郡中,6742,2.532213911591119
阮郎,7062,1.497473238846323
自强,6697,1.1958713814980104
八荒,5783,0.6661827467301158
一梦,7502,2.016263850946838
儒衣,215,2.078571770597863
微明,5783,2.015565979806728
岂料,5783,0.7528882069719558
愧无,5783,0.7014861564805486
昔游,9039,1.5755957423164515
本来,9406,0.9707971368042095
将尽,5783,0.7036440729957842
里游,9125,0.7827092790673208
坐对,7836,2.0608303279276727
葛洪,5783,0.7118186849404684
高梧,8368,2.021312843455737
更待,5783,1.035619930974193
世途,5783,0.8148414606033473
到我,5783,1.2237118461154521
松间,268,1.9884831927195283
花深,8329,0.6075362914114569
霜月,7576,0.6699084195628845
金舆,5783,0.9622662124831661
倾侧,5783,2.2866674317701197
待得,5783,0.8396118311285484
月魄,7285,0.7486013531156384
所向,5783,0.6362772797289487
江船,5783,0.8135219533005419
东阁,228,2.2053540672604117
千般,5804,1.062982307187694
北客,5783,0.6859231303197387
喜见,7726,1.946640401995754
鸟还,5783,0.7351032541860872
山碧,5783,0.6791182506165443
徒为,5618,0.4729933131334285
荆榛,8747,0.51661934638125
去矣,6959,1.535977864646528
楼头,5783,0.6839393014260026
旌麾,7143,0.5926127783793057
声急,5783,0.7809327471837818
比屋,6652,0.6081244214316023
家僮,5783,1.1275854133632952
有山,5783,0.8631576028791221
渺茫,7262,0.613873860953935
心亦,5783,0.5821630266835792
山禽,5783,0.8252954681892863
雪下,7686,1.6001936408739765
披云,5783,1.8004611091503955
石坛,5783,1.5475692539901873
空令,5783,0.9883282000061302
乘流,7079,1.5442003029050755
易水,5783,0.873729379988417
树里,8446,1.3867062664231988
山影,5783,1.2019249764577644
车书,5783,0.9855611364279893
有子,5783,0.7555310671353237
上书,6217,0.8454679845670078
长廊,180,0.5432363671025193
水自,5783,0.5742081231498551
且莫,5783,0.6868896350391845
比肩,7930,0.5775081612323891
交河,5783,0.7711634113604964
岸草,2414,1.8028671117160628
群英,6933,0.4296226901516813
兴发,8368,0.7299001862808215
京城,7143,0.6994244505349028
鸬鹚,2458,0.9778165432092
遥寄,8329,1.4525109198199524
问谁,8747,0.7957813670851661
旅梦,7477,1.8657379549412032
秋毫,5783,0.6360448207607287
因兹,7836,0.9552225252623779
要路,9125,1.1420075589384802
求名,6582,2.185810749689383
神物,10604,0.9667088062929677
光满,5783,0.6368365143641247
得闲,5783,0.7626047656113656
日新,5783,0.6808585710627484
庭木,5783,0.7869737428316539
平阳,5783,0.6899109014287226
自老,5783,0.6018256474767318
丘墟,6933,0.6373726702995404
引到,5783,0.6873403778451901
常人,5783,0.7623481562432282
明夜,7686,1.684525765146739
云在,5783,0.7027879359584722
高谈,268,0.5563164536083616
三岁,8747,0.8587510275711745
丽句,5783,0.9203086571314064
禁林,5783,1.3051332318632225
石镜,180,0.6655481744696483
回瞻,7576,2.7292993604724503
楚老,6853,1.3449765807659921
莫令,8,1.4741236182884025
衰颜,5783,0.7446962789539996
竹院,9125,1.872116343050766
泥滓,5560,0.3442109692932048
山居,5783,1.9811317919666938
通津,5783,1.2828308462975182
处有,7848,2.0219920526136947
堪下,6749,1.0596815673833526
江静,5916,1.2577930662310948
鸥鹭,7062,1.8174391436289759
落景,5783,0.9992053810599156
终然,5783,0.8354935562166357
何计,5783,0.6028745079344623
乱峰,9125,0.6395324550672027
经营,7598,0.9556013281305747
花萼,7205,0.9061260184199136
出尘,5783,0.6045776844635073
临江,228,1.4551245430999995
未穷,5783,0.9504698127319021
月白,5616,1.3064409087960354
难穷,5783,2.061832134037331
灵仙,7930,1.0419693408955992
百蛮,7131,1.7718097258648309
战胜,7459,0.5073201749554881
转战,7770,0.565375995082059
数峰,284,1.668350413580718
风散,9125,0.5850821826924051
棃花,7262,1.963506144660435
清旷,5783,1.697734931723749
文翁,228,0.9526841521622734
乡山,5783,0.9422147412229444
扣舷,7848,0.7376077317139593
鹤氅,228,2.0255558880930304
前途,4572,1.8056675621889018
人书,6742,1.6521611735641315
西海,215,0.8038951067863374
晓色,5783,0.6037262273201589
弦声,5783,0.5686925800127307
阳中,5783,0.9561748168480085
章台,8081,0.5144891727155437
玉箸,5783,0.9114329725840611
仙坛,7293,1.7139755344699672
闲看,284,1.1776102795418886
君应,5783,0.9066174478154121
念无,5783,0.586166918443026
自喜,9125,0.5301663186470943
兰室,5426,1.6637494010327263
尘心,5783,1.2878254086421779
长吁,238,0.5483617418393071
相国,5783,0.9202523931831433
铁马,5783,0.7413153732525044
风情,7079,1.5301937945294195
玉漏,5783,0.8808829606179904
心静,5783,2.0767730427376834
王道,5783,1.0152062014444119
生一,5804,0.7390105722732769
衔泥,5514,1.080201084943297
流涕,5783,0.6337599656606278
三四,268,0.7162548292678588
笙簧,5783,1.0276115886628825
一掷,6933,1.075248227851741
不留,5783,0.6806735363812408
无钱,5783,0.7863055071804081
犬戎,7848,0.979186016240435
南岳,5783,1.2327289558859658
凌霜,5783,1.6637610663740843
江寒,5783,1.6069100620642873
昔贤,5783,0.7925997319099315
霁景,5308,0.5585472211348853
王公,275,1.006204400511451
孤棹,5783,1.1951994614664607
今君,5783,0.9530258602433486
清渭,5783,0.5309099507973398
玉座,8747,0.9051570444487552
云鬓,7262,2.5024928370663595
歌扇,5783,0.9112836195556281
为者,7228,0.6292714219311916
松雪,5783,1.050926489175044
影疏,5783,1.612287892548012
莺歌,5783,1.215280012314107
歌咏,7228,0.4524778510488049
君能,5783,0.6867442810443575
魂断,5783,0.6486129916516651
双蛾,5783,1.0752626854358458
在林,5783,0.7456202395237207
清羸,7848,2.718636681365187
晚日,5783,0.6887127977655613
非君,7497,0.6878711707593355
莫恨,5783,1.720897388228726
密叶,5783,0.8545044904319562
事多,7836,0.4834489023921239
策杖,7293,1.0963781739299885
邑里,5783,1.1841632169964849
阳道,6959,1.6172911846586502
花阴,5783,2.085048175761531
我见,9406,0.42109694336512093
新岁,5783,2.922933362545069
阊门,6742,0.5705641205141245
鱼目,9459,0.6427272086929712
凭栏,5783,0.9557146023957278
来自,9406,0.2702662387998375
竹马,228,0.5361611310447626
书郎,10604,0.6902559897924018
人怜,284,1.2760490291250848
独我,7586,1.7081682467012331
未息,5783,1.253378933987393
海潮,6652,1.7248018841855874
幽幽,5783,0.7920854839169982
不共,2414,0.6212637322969442
夜直,238,0.8693117345041357
烟光,5783,0.8393192579101855
赤县,5783,0.37108753417968876
孤松,5783,0.7770260578815259
不一,5783,0.6228931893772315
中开,5783,1.0775553199406491
药圃,5783,1.0043247493379501
客有,9125,0.5090735814795662
金买,5783,0.5605177882827282
元君,9039,1.6987580641049351
二仪,5783,2.71973412247521
未歇,5783,0.5986243011681543
霜下,5783,1.2489681960702355
贱子,7062,2.2846849350555525
武威,7014,1.5475763781761818
兹辰,5783,0.9689448531618027
溪头,5783,0.8602753405698568
眼昏,5783,1.754761030463113
酒香,5783,0.6704741174353741
足道,6933,0.5512177580766912
火烧,7662,0.39012931555513
不安,180,1.6408419759830521
教化,7686,0.5672482465605485
巴东,5783,0.680444724666136
何所,707,0.8755867720634787
放歌,6769,1.9382864417506183
能诗,5783,0.9421604011454227
胡麻,5783,0.8161860231167917
永愿,5783,0.5870804345949616
处来,6582,0.5357935207991976
可望,552,1.53232152951085
松花,7271,0.7670702601665006
海外,7062,1.221141043181417
今时,5783,1.0081918408178212
闲寻,6603,1.770278031137052
恭闻,5783,2.1010626049625025
持斧,228,0.8117296688425475
更向,676,1.7957802813591097
边人,5783,0.7438899553166303
金液,7726,0.72860454923851
真香,5783,1.4571408163439192
游正,5783,1.3323335415579798
灯光,8329,1.5967578911393117
于斯,5729,1.0344481072473939
雨细,5783,0.9605119786408058
独愁,5783,0.8483085218628216
石间,5783,0.782943642765555
溪路,5783,2.7083491804720303
幽情,532,1.1598633849009587
绿竹,5783,0.7337757876103912
诗名,9125,1.2519206948653128
避世,5783,0.6685151204093615
楚宫,5783,0.878888708720511
彩凤,7014,1.3210819000816083
生时,5783,0.943803532556534
瑶华,7271,0.574938179181517
台殿,7930,0.5798377602624846
河洛,7477,0.7809669972156331
狐狸,2458,0.9386437722303379
花林,5783,0.6989926445703715
玉指,4572,1.139222574019257
逋客,5827,0.982423237143254
想到,5783,1.1279137169257891
有雪,5783,0.7887736484830294
独醉,5783,1.5172576710891332
锦水,5783,0.9120498574386929
养生,5783,0.7298942175597398
高位,5783,1.2175041178446102
策马,5783,0.6256861519030846
庭除,5783,0.944796509631037
高窗,5783,1.508632051045339
栖栖,6582,0.6389966894250855
玉垒,180,0.5906186657212241
蛛丝,5783,1.8429500173561106
地灵,5783,2.829223519598112
友朋,5618,0.5792883091482693
古柏,2414,1.3752694476065455
秋城,7686,1.5729589459582192
未遇,5783,0.6966244430242013
祖帐,6933,2.3212729495606585
不要,7359,1.3968100324176749
周回,7930,1.2106246794865927
数茎,5783,0.7210982396567642
内史,2448,0.3780728559424444
袖中,5894,1.4246471554573439
云长,8329,0.8337969331000327
玉露,5783,0.9669262436404878
抛掷,5783,1.206426769823766
溪云,8679,1.6084212493856302
农桑,10604,0.806274404622933
南湖,7848,1.2695072364864333
九年,7930,0.6537694011049179
日归,5783,0.7913787103785965
鱼跃,8679,0.8416070175980493
外有,6749,1.489731059109708
铜柱,5514,0.6856658847929223
初霁,215,1.7466487555023813
凡几,552,0.47998682578794205
露凝,7930,0.6961125191200469
念我,36,2.177765068656561
象床,7205,0.9259063326066499
貂蝉,7846,0.6381587533470032
门客,180,0.5272611552267331
吴洲,5783,0.6750820522878455
光如,8679,1.9226899520922205
无过,8,1.2152976956106927
其身,5783,0.64799361955922
一吟,7079,1.391169886702247
人手,8583,1.9478166498756457
绿草,5783,0.8143326907841868
亦难,7846,0.6658416254213106
饥渴,7867,0.9796453099165955
天宝,284,0.5359658010880594
朱楼,5308,0.6890887499263969
紫殿,8583,0.7941517713129653
天颜,6582,1.2539688697797962
北渚,7726,0.725731080261791
余花,5783,0.7323996515005561
别家,5783,0.8025276252859715
北飞,5783,0.7694398537629725
一坐,5783,2.033483707292263
丹陛,5783,1.1058532434691093
浪迹,7598,1.2832843816610469
处是,5783,0.840490775126241
万山,5783,0.9268979321485238
南海,5783,0.6851368342863102
半壁,7930,0.5413466325270311
俱是,7846,0.5157040050852734
野桥,5783,1.1446580739157142
天碧,5783,0.5717530202578398
华筵,472,0.5074885862707059
斋心,5729,0.9253407911464063
名世,5783,1.7874343659321745
鸟下,5783,0.603683102436497
乘时,2448,1.2769940077552395
阻修,7079,1.456618660072078
苍穹,7131,0.7030697763441418
得名,5783,0.8689641136083465
仪形,653,1.4143315858977108
昏旦,7726,2.032578003213281
为儒,5783,0.8674758764557904
朝餐,5783,0.5591589677433896
其余,268,0.9751439400990018
山好,581,1.4175598657643085
自无,7755,1.081623004622122
路逢,7014,0.7012429811376101
阵图,7848,2.350586096320557
惊波,7285,0.9267354531462332
勿谓,5783,0.8649446951576862
凋零,5783,1.1065924027537293
寒蝉,7930,2.6070353183364494
云行,7848,3.7750390821506055
婀娜,10657,0.8552670900719531
大河,5783,1.0519177299511386
十亩,5783,0.649740089590246
子游,7144,1.5999940467732796
嵩阳,7271,1.1412697991548386
未极,6933,0.5272878785939408
向月,7836,0.4871734862840284
还成,6512,2.1218701901703083
烟岚,7726,0.6652145873882056
身是,2414,1.0891492016560287
僧归,5783,1.0699119489983502
桑榆,238,0.8439902835497326
此辰,8,1.2741717393417726
此辞,2076,0.35251632451328124
海波,7497,2.912067457807711
认得,472,1.6507441529305549
谁信,5783,1.1085484590367845
云屏,5783,0.6431769894980015
早秋,5783,1.3879848884166697
心王,7789,0.7555240720927369
向南,7598,0.35825233223105685
僧语,5783,3.507079424670437
觅长,5783,0.8143592440423015
来事,5783,0.6486303577089706
头风,5783,0.8586809568751541
驰逐,268,1.5813135484608773
三巴,8583,0.5869075904670538
色新,5783,1.1010564233490132
近闻,5783,0.8035281254989285
端倪,9039,1.5934467094091949
忽与,5783,1.606676355816828
向阳,5783,0.6906957175345357
马归,7262,0.5247066528583915
时物,5804,0.732235605381303
相关,5783,1.0670622259141898
躞蹀,7205,1.2085595780038159
四郊,7371,0.557675804863936
明在,5783,1.1744761796029195
叠嶂,7848,0.6637695038985568
可问,7052,1.0291673417505074
长林,5783,1.1955601622446936
绛纱,5783,1.1459332902634776
缅怀,5783,1.7337973519077434
影入,5783,1.3191152490439606
中堂,7285,0.6698260084448603
余光,5783,0.5099793806958096
烟深,5783,1.7688024828039917
锦鳞,5783,0.9231729442429839
心力,7930,0.7547275926904494
炎方,5514,1.6076220006385065
笛声,5783,0.7499300596907092
东周,7789,1.1162785560097275
发新,7262,1.1173951730786997
锡杖,5783,1.39790853420775
去留,7205,2.5483006331803675
兰荪,5783,0.7873172796499239
客吟,5783,1.0126257341199176
应同,5783,1.2319119353844472
何求,7079,1.8670874726858624
河车,5783,0.6245050698748517
清尘,5804,1.153570186485066
鸣蝉,5783,0.7705093918258943
威凤,5783,0.5455100874679548
万劫,532,2.968450941547056
鹤鸣,5560,1.3698161767553398
大雅,7497,1.1417468101002104
却为,5783,1.0363506806409226
峰出,552,2.0110034839656015
半白,5783,0.6252829893535331
吾事,2448,1.292564427092603
此理,532,2.4664526875793316
归休,284,1.6208862463687936
蚊蚋,5618,1.0156154707490028
赠我,6582,0.6161729193215401
狂夫,8772,1.1500967628984793
高岸,9459,1.6793500312296632
无间,8368,0.9058959281525333
未去,2448,0.6233527315653822
虚明,5783,0.7392200222889463
野草,7143,2.1179660664869773
岩廊,5827,0.4527831257693394
后院,5783,0.5382137432140359
座上,7143,1.8513845487224665
唯恐,8583,0.9803967174148428
声断,5783,0.7293900616785808
几岁,238,1.4722004747924184
可度,5783,0.7834241844145969
不奈,5783,0.9471611711473759
汨罗,6959,1.4885472051758453
雷声,5783,0.5823307502353999
开轩,5783,2.493685231431357
崩腾,5783,0.6004419922272815
景晚,5783,2.6600697790291985
登秦,5783,1.0396488572305687
睡起,5783,1.4334513623841227
邅回,10208,0.509299548861558
听琴,2448,0.6855065341712999
人安,5783,0.6972460135073407
磬声,5783,1.6881886372816985
寿春,5783,0.8858719155005543
仙才,8250,1.4240332547498038
有以,5783,0.9517918036343388
西秦,5783,1.032756111916374
入洞,8329,0.7004574377550965
一个,9125,1.0477642163975265
田畴,8747,0.697862821221823
羽林,7205,0.47764923445404966
留得,5783,0.6401787492361565
云平,5783,0.9234836511928791
细腰,5783,0.838303015440794
虏骑,8747,0.5645148168941406
雪飞,8329,1.1403941884892763
愿作,7262,0.5762595379362965
谁在,6217,0.5270220313393555
青桂,5783,1.0935389827705622
高殿,5783,0.5912537819253649
洒落,5783,1.0670512340415481
轩窗,5783,1.2063866656332745
夜愁,7052,1.1544884228172088
上闻,7930,0.9687163322876123
曾不,7586,1.0179262494990873
不传,5783,0.8996806760896001
得不,5783,0.5286464435706796
长怀,5783,0.5785372174958501
飞雨,5783,0.6156250955978354
州城,5783,0.6876691618524063
碧波,5783,1.0199551086395457
江蓠,2458,1.4406740485792737
初起,5783,0.5879373407118001
东阳,5783,0.9094707014688564
日映,7144,1.5770443222227877
空使,5783,0.9931227845747117
仆射,7285,1.934779594207874
访道,552,1.2631563052257262
所宜,7143,0.5235666143449336
金勒,6217,0.5733497764529085
我爱,7576,0.3927071620672256
关关,5783,0.8275479987295461
太史,5783,0.7619461092446901
红莲,7930,0.665685018896353
五里,7930,0.6994180552243665
鸿飞,5783,0.7310377525903097
为霖,5827,1.8515719004647833
日午,5783,0.7418959991762418
高驾,5783,1.0726282662390567
春时,10604,0.6764205546408311
荡荡,7062,0.5981026249771086
蟠木,6881,1.6504057320040555
痕深,5783,1.6610972619653401
难测,180,0.49414855450398804
功夫,5783,0.9678631669261054
三江,180,0.6341556459128131
生在,7062,0.6530948446573713
玄珠,532,0.6854431017061642
邑中,6881,0.39527727193214485
郭外,5783,0.882401924113574
招提,5783,2.488400025955373
枝上,5783,0.8699365141125843
里人,5783,0.5690293426597355
山馆,9125,0.5191067860118259
春事,5783,0.6788558179287971
岧嶤,10142,1.050782397013296
堪听,7477,1.862685289328019
酒客,5783,0.6340663197802089
汲井,8446,1.3517766561550735
绿叶,5783,0.8364832876166708
侯王,284,0.6841688886110323
郊原,5783,0.7908775209899844
深衷,5783,0.7575252306830318
白虎,532,0.5494976432738745
雄剑,7848,2.0800279505913175
犹少,9125,1.8768763375295474
依止,5827,1.184693278922908
建业,284,0.8295254564087999
天和,5916,1.0179330341871604
寄与,5783,0.693309290658531
池头,5783,0.9740426637112224
此来,5783,0.9107673840284761
两人,5783,1.4230183109545853
深树,5783,0.7951367096909426
直庐,6582,0.6626187759082253
山近,5783,0.6390994609113649
一百,7185,0.6885795008365243
欃枪,2448,0.8646887859797749
相因,7062,0.6006551540866413
飕飗,5783,0.9334217935178316
骚雅,5783,0.8476636495400593
爱山,5783,0.6880815261693406
广陌,5783,0.6606577605740476
坐一,5783,1.824821822739488
前峰,581,1.509645014768282
忧患,7930,2.1771706314545596
幕下,8679,0.5860485993241721
可留,5783,1.0798797093889634
伊予,4572,0.3446380809071104
一周,5783,1.5742304604978763
本非,9406,0.7384930642085139
锋铓,10604,0.8391663609969053
谢安,228,0.6357518793216448
况此,5783,0.7700126193292693
南轩,5783,0.6378580989281432
枝低,5783,1.1759902311126746
玉除,5783,1.093107463939297
横塘,5783,0.9562301423973706
白杨,7371,0.9923977480978374
远见,5783,0.8142538978678351
秦楼,5783,1.006813400550293
玉匣,5783,1.1418945492163335
还向,5783,0.9308680528934853
宜春,7477,0.922338554854529
无所,707,1.5975005287736899
重游,180,0.6649952381351985
岸柳,5783,0.9071183807822507
舟去,5783,1.045351765521292
林风,653,1.2042363648322285
莫把,5783,1.4284092413018845
角巾,5783,0.9197592431632535
心多,9459,0.4627318384716793
水乡,6217,0.5906878874589543
路尽,5783,1.0254576614782576
唯我,36,1.9638673024807343
浣纱,653,1.307148984983272
志业,284,2.4852140039150865
别馆,5783,1.2745914399153981
寒芜,5783,1.0224844288979171
行尽,9125,0.651238964520096
龙飞,8368,0.478846672630466
有才,5783,2.106458261552043
旧俗,653,0.9696351222097902
共此,7228,1.8160656117984932
越人,5783,1.1303061802847432
荆山,6933,0.9564645394981462
少室,5783,0.8217130854851756
爪牙,10604,0.5116511523186507
千首,5783,0.6579927929655158
此君,7262,0.7176900695276752
唧唧,5616,0.5804590674281679
天公,10604,0.7768006120831537
庆云,5783,0.645257282748696
烟草,7205,1.5065755043216278
佳辰,5783,1.6771037558619701
相得,4572,1.003961253636532
鹤唳,7848,0.5113737332393322
无日,5783,0.7821253611719523
有钱,5783,0.7747874267357361
我不,6933,0.6744980860647211
色寒,5783,1.128880119258821
公府,5783,0.6428032560481127
奇绝,7836,0.5048958415310838
初闻,135,0.675280264971765
家风,5783,0.7628659375031088
水隔,7143,1.7648549808507328
欲下,5783,0.5934868933705716
为言,5783,0.6430449180112539
山期,5783,1.2705468196361855
西邻,7062,0.5243064629347632
临池,7459,1.307849659390898
童颜,7726,2.039824562326577
蜀客,5783,0.9671085945975361
门关,5783,0.5889433747163613
艰险,5783,0.7216166076002712
行矣,5783,0.9588770521531688
金甲,5308,0.4508857981506166
同宿,5783,1.1142165187037916
上风,5783,0.5160813285454542
相侵,9125,0.6390633244211769
尺素,5804,0.6191823561666686
远情,5783,1.2412512669007814
南溟,8250,1.3815240181004271
此语,7185,0.5498165065294162
微尚,7770,0.6654795921441272
诵经,5783,0.8219691061508643
入竹,5783,0.6582632163979455
尚存,7930,2.074716230887734
形神,5783,0.6310665165458705
文昌,180,0.6164022093034652
且向,552,1.9614351244900572
如飞,7205,1.056089815461091
禅床,5783,1.0430176853208066
水分,10208,0.4276613238877681
勿使,180,1.4215466795900902
清声,5783,1.7976079367538889
阳人,5783,0.6496432579325151
午夜,5783,1.784294989186247
五方,532,0.46684744361803526
特地,5783,0.6397769738578303
禄位,2414,1.3390295631923659
小池,5783,0.8453061761923232
寒鸦,5783,0.7110508340800794
耕者,5783,3.2122369169488865
东游,7755,1.3248558123408132
地狱,9406,2.29331056107721
忆归,238,0.6111010726162053
宿雾,5783,1.2692260537937843
此兴,9125,1.331167986969108
经雨,2414,2.118277652528497
蝼蚁,6769,0.6724172049447275
闲卧,5783,1.3242589567006549
烟霭,5783,0.7477419656200304
应不,745,0.7534647045269456
不拟,2414,1.261909162626915
药成,10604,1.4310343446151848
儿事,5783,0.8823430273548049
垂白,5783,0.5310481503780032
济世,5894,0.501110873160013
四溟,5783,0.6335712904749177
若此,10657,0.6440288956464179
居处,7586,0.7133391706082937
空见,5783,0.8622246458224795
经行,5783,1.0314252208560268
遥怜,5783,2.385942561078136
九泉,180,3.54954388422657
昭昭,5783,0.9133140081003424
得路,5827,1.7417144788390542
金花,532,2.6817934345642818
不称,6582,1.37209452988095
重到,9125,2.02386795252922
只待,9125,0.6537774710206462
霜叶,5783,1.7656379902025867
作花,5783,1.062115144061286
鬓丝,7836,1.878363173356857
绮陌,5783,1.1975895863290973
钓丝,5783,0.7763707613680046
解携,5783,0.7397385889119019
石楼,5783,1.4684788304338237
望望,5783,0.5816895699427427
摧折,7497,1.0130500774235072
幸因,5783,3.104196396234541
殿里,7262,1.2730252277874723
犹忆,5783,1.042708809691552
若在,5783,0.7381376848018512
扫地,6933,0.745217349402858
苔径,5783,2.2017094673899624
大鹏,552,0.8452502335465514
一命,5783,0.8824534536769068
地轴,6652,0.4335107481782743
不停,5783,0.5829754506365886
晚霞,5072,0.8020685845931191
鄱阳,7052,0.8482880573369505
前驱,6652,0.5942570629662914
称意,5783,0.7062004140389871
家近,5783,0.5149190360632341
有长,5783,0.5161922181542151
犹残,7497,0.9255426962782413
花春,7795,1.1382572420597794
再三,268,0.688121817343558
能忘,7285,0.7795911474327379
吾子,5783,1.2158780728732446
照日,8679,1.0893291784277455
守道,6217,0.5911423690659757
欲往,7285,2.301114349069523
名声,238,0.6081508421029455
中闻,5783,0.8584532923503665
北邙,5783,0.5065430213818806
无云,7205,1.423920152651178
竹声,5616,2.138791249882995
云远,5783,1.057024850750262
自轻,5783,0.7303144925599064
列郡,6652,1.8737166433086323
倚伏,180,0.8922466409133412
樵路,5783,2.524086541028257
月深,7795,1.659952090585042
我知,7285,1.597919507347169
无益,7930,0.6445109823883565
日曛,7014,1.676029755265486
飞入,5894,0.45381699325092184
吾友,7576,0.6712672709548457
翠蛾,5783,0.7601847967304327
伊水,7846,0.5973033059406196
夏日,8446,0.7565109966562777
老将,2076,0.7437368145966261
家事,5783,0.6011901105032629
步虚,5729,1.5517803211872776
金鸡,7205,0.8247975789832652
有待,2448,0.6934611293661381
花轻,5783,1.5550718168420135
今岁,5783,0.6384437446086609
若向,5783,0.7994461513358522
高唐,7014,1.616371514900481
欲飞,7930,1.429392432755807
有地,10657,1.5197014799827642
鲛人,5426,1.5954337285172688
如人,8747,0.7257311688850364
得志,5783,1.303056600734926
家国,7846,1.9307168632328982
